POS,VAL,%,ACT-VAL,CH,FREQNum,FREQValue,FRAME
1450,34.60377742989551,386.72336165394313,385,B,174,7493.5546875,686
770,27.144765478363595,302.6887229696458,301,B,175,7536.62109375,687
1501,31.91537125353127,355.8852986051253,354,B,175,7536.62109375,687
1450,31.121674129020242,342.2144343209459,341,B,176,7579.6875,688
1450,32.78145773812081,360.5677713297852,359,B,177,7622.75390625,689
1501,30.13517388897731,331.4609305841981,330,B,177,7622.75390625,689
770,32.836533733759495,367.52377577863535,366,B,178,7665.8203125,690
1450,28.347185676576217,317.276628435426,316,B,178,7665.8203125,690
417,21.135985208356473,242.9413733617436,241,B,179,7708.88671875,691
1501,24.34325188444337,279.8063580475696,278,B,179,7708.88671875,691
770,39.28012311906455,442.83365178042453,441,B,180,7751.953125,692
417,26.229717058964383,296.0820161513276,295,B,181,7795.01953125,693
1501,26.143541499147894,295.1092632452982,294,B,181,7795.01953125,693
207,38.2499054777272,438.9966684712963,437,B,182,7838.0859375,694
207,25.791208503020563,298.14118294986815,297,B,183,7881.15234375,695
770,28.132318130244975,325.20393937689903,324,B,183,7881.15234375,695
1501,28.296044465782806,320.6036275359447,319,B,184,7924.21875,696
211,28.75787068930968,312.0432685830548,311,B,185,7967.28515625,697
770,29.101044015586364,315.766942271514,314,B,185,7967.28515625,697
1501,22.39971312416608,233.89923213725078,232,B,186,8010.3515625,698
770,33.38792130714956,371.4522791951412,370,B,187,8053.41796875,699
1501,26.86806013316734,299.0985267918726,298,B,188,8096.484375,700
770,34.58494775747042,399.594825134473,398,B,189,8139.55078125,701
417,30.068022306630972,361.62356257998266,360,B,190,8182.6171875,702
770,25.616800946208848,291.8691791580084,290,B,191,8225.68359375,703
417,28.51828014410429,333.5563033503101,332,B,192,8268.75,704
770,28.89308638836667,337.94012259456485,336,B,192,8268.75,704
1501,35.03100524317617,409.7306202377996,408,B,192,8268.75,704
1500,12.717490744383031,203.14889932893482,202,B,193,8311.81640625,705
770,31.030509723579645,357.6986675109375,356,B,194,8354.8828125,706
1501,27.275840048508105,314.4173823602699,313,B,194,8354.8828125,706
209,19.27273703148728,221.22251321205962,220,B,195,8397.94921875,707
1501,19.06013173912917,218.78211893797155,217,B,195,8397.94921875,707
1590,16.74108694219609,192.16291496135324,191,B,195,8397.94921875,707
770,26.998402842861893,319.58107038145005,318,B,196,8441.015625,708
1501,29.40946810536932,348.12093704824355,347,B,196,8441.015625,708
417,32.28289608779902,373.60601244163416,372,B,197,8484.08203125,709
770,25.873630401191754,288.5419050692825,287,B,198,8527.1484375,710
1501,21.7693863259245,242.7715054004219,241,B,198,8527.1484375,710
417,29.481520721448025,320.08870446074053,319,B,199,8570.21484375,711
770,20.6686204963772,243.7452682465873,242,B,200,8613.28125,712
1501,24.20208769529598,285.41548568523723,284,B,200,8613.28125,712
1590,23.28395834861842,274.58797622807674,273,B,200,8613.28125,712
417,23.05459601116189,259.2095144411344,258,B,201,8656.34765625,713
1590,18.701674764987764,210.26835745555906,209,B,201,8656.34765625,713
1501,20.089481075310008,220.6820965115536,219,B,202,8699.4140625,714
770,32.08038427364539,373.7213903548596,372,B,203,8742.48046875,715
417,29.394312456469223,352.30305704770603,351,B,204,8785.546875,716
770,19.32547651902209,229.5668864941516,228,B,205,8828.61328125,717
1501,21.939349983232816,260.61702863568684,259,B,205,8828.61328125,717
770,14.622802161032324,176.02521875054595,175,B,206,8871.6796875,718
1500,12.43887662834034,217.3674468605471,216,B,206,8871.6796875,718
1501,19.670947000500583,238.79927705051261,237,B,207,8914.74609375,719
417,23.965163023746072,293.5986221206403,292,B,208,8957.8125,720
770,25.675321774085802,314.5498775829875,313,B,208,8957.8125,720
207,18.803471943114793,211.53158059218399,210,B,209,9000.87890625,721
1501,22.047347775155686,248.02389350504757,247,B,209,9000.87890625,721
417,26.191941523255835,318.5278297916766,317,B,210,9043.9453125,722
1501,25.73049393748658,316.20576825826316,315,B,211,9087.01171875,723
1542,22.560104749046328,277.2443961429804,276,B,211,9087.01171875,723
207,12.949350476095985,319.47949372109946,318,B,212,9130.078125,724
417,16.123393383613163,189.4180572910348,188,B,212,9130.078125,724
770,15.691068276929277,184.33909035908428,183,B,212,9130.078125,724
1542,16.096521468139066,189.10236530835544,188,B,212,9130.078125,724
417,24.609665962883515,293.72275247527307,292,B,213,9173.14453125,725
1501,22.471314995226503,268.2009785135436,267,B,213,9173.14453125,725
207,19.01381342619726,221.74331637326912,220,B,214,9216.2109375,726
770,16.184671531977507,188.74923506759657,187,B,214,9216.2109375,726
417,31.101966153686483,373.49878992004545,372,B,215,9259.27734375,727
1501,16.438846487407943,199.43379266326892,198,B,216,9302.34375,728
1541,15.018313900872082,246.48699450611127,245,B,216,9302.34375,728
770,18.75001293361484,224.34155318256882,223,B,217,9345.41015625,729
1501,18.428060480764906,220.48943246249166,219,B,217,9345.41015625,729
1541,18.27547513059654,255.5482093735555,254,B,217,9345.41015625,729
1541,9.620827377963664,361.1443456105761,360,B,218,9388.4765625,730
1501,14.221048777183343,175.1566232848775,174,B,219,9431.54296875,731
417,15.095459719732432,176.62684407804696,175,B,220,9474.609375,732
1590,21.10468172646924,256.4032843396616,255,B,221,9517.67578125,733
417,19.355320796872938,232.63164123208657,231,B,222,9560.7421875,734
1590,16.895967860075665,203.07267312918978,202,B,222,9560.7421875,734
831,17.71504349699654,214.9449847743198,213,B,223,9603.80859375,735
207,70.66498065004825,839.6638012666863,838,B,224,9646.875,736
1541,26.95724597748974,311.0420792395539,310,B,225,9689.94140625,737
1590,18.987654441009994,230.278655371839,229,B,226,9733.0078125,738
1541,20.215124639699695,235.3220084497519,234,B,227,9776.07421875,739
208,17.078518510031905,216.58568389065437,215,B,228,9819.140625,740
831,16.824198573859267,197.18470502122247,196,B,228,9819.140625,740
1541,19.318244871469336,226.41568332574823,225,B,228,9819.140625,740
1541,19.732542393220307,229.56629333496653,228,B,229,9862.20703125,741
1541,20.881504496523007,250.4036632363027,249,B,230,9905.2734375,742
209,15.472834927716011,185.16661126629785,184,B,231,9948.33984375,743
417,17.408227196025237,208.32785026794167,207,B,231,9948.33984375,743
1541,18.037401302163637,215.85730674275118,214,B,231,9948.33984375,743
1590,16.060347447818856,192.19749493643243,191,B,231,9948.33984375,743
209,15.139342457560565,243.2037013755638,242,B,232,9991.40625,744
830,18.334004986031537,212.38060010746244,211,B,232,9991.40625,744
1590,17.901188378058492,207.36686464661656,206,B,232,9991.40625,744
209,22.084636520364867,257.8674157525276,256,B,233,10034.47265625,745
209,16.65457356053924,200.90052494999605,199,B,234,10077.5390625,746
417,14.004761428992147,172.83000523201468,171,B,235,10120.60546875,747
1049,11.650483203312717,143.7763208743886,142,B,235,10120.60546875,747
1451,14.514147652963764,179.11624039571262,178,B,235,10120.60546875,747
1590,14.232085503235453,175.63536690418854,174,B,235,10120.60546875,747
209,13.377373877529724,161.5546446556086,160,B,236,10163.671875,748
1590,15.10101665687537,182.37057603943057,181,B,236,10163.671875,748
830,11.00510944909015,130.30837260575797,129,B,237,10206.73828125,749
1541,12.903654550660361,152.78850546120185,151,B,237,10206.73828125,749
210,24.525191166825763,294.19064262547033,293,B,238,10249.8046875,750
209,9.435851310216911,117.51627945540754,116,B,239,10292.87109375,751
417,9.183292939931754,114.37085896864167,113,B,239,10292.87109375,751
830,9.981839998346906,124.31614913799804,123,B,239,10292.87109375,751
417,9.00802169777614,108.48334106832549,107,B,240,10335.9375,752
1451,9.024890512483651,108.68649170902445,107,B,240,10335.9375,752
1541,7.832615939435726,94.32796399955173,93,B,240,10335.9375,752
211,11.343711104979567,142.8369400862075,141,B,241,10379.00390625,753
1451,11.107948177396368,139.8682771107402,138,B,241,10379.00390625,753
1590,11.169949282326028,136.53098926688537,135,B,242,10422.0703125,754
210,22.031915981512086,269.78598228587737,268,B,243,10465.13671875,755
1451,12.189533222981602,161.59102562350523,160,B,244,10508.203125,756
1541,14.574788031470238,193.21124961620026,192,B,244,10508.203125,756
208,11.128669132267026,136.47905067182867,135,B,245,10551.26953125,757
417,9.52160633241853,116.77045814503711,115,B,245,10551.26953125,757
637,9.68350760924694,118.75597252249592,117,B,245,10551.26953125,757
1451,9.400355789545118,115.28347360195042,114,B,245,10551.26953125,757
1451,11.21913703741589,140.65849249151836,139,B,246,10594.3359375,758
1542,11.860855699594616,145.35978357864101,144,B,247,10637.40234375,759
1451,8.180644504377971,102.25962659426808,101,B,248,10680.46875,760
1542,9.976021950185578,124.70218929281876,123,B,248,10680.46875,760
1451,13.348792463811801,167.9303557905134,166,B,249,10723.53515625,761
207,9.963761470486773,131.9008201319983,130,B,250,10766.6015625,762
770,12.126878865167562,160.5362866920231,159,B,250,10766.6015625,762
207,22.496013394117796,285.4561143421,284,B,251,10809.66796875,763
1542,17.351375093389734,213.23557719172163,212,B,252,10852.734375,764
1542,16.602066834932792,208.60689229489176,207,B,253,10895.80078125,765
1542,16.014188266766382,199.21493056644252,198,B,254,10938.8671875,766
1542,21.50253325601211,279.85655659664326,278,B,255,10981.93359375,767
1542,20.297827096663532,261.48646389598963,260,B,256,11025.0,768
1542,19.258056043559723,254.08035358054218,253,B,257,11068.06640625,769
1590,22.571128375440377,297.7912342435808,296,B,257,11068.06640625,769
1542,13.983841340879257,170.3716768393025,169,B,258,11111.1328125,770
1590,15.401224799806917,187.64032218039821,186,B,258,11111.1328125,770
208,21.062183557770844,264.02380115262457,263,B,259,11154.19921875,771
208,42.19471119180404,529.7150526220422,528,B,260,11197.265625,772
770,17.47515219226641,222.18617576076198,221,B,261,11240.33203125,773
1541,15.042401690109116,377.50843632268993,376,B,261,11240.33203125,773
1541,13.790413162590493,449.45373695099374,448,B,262,11283.3984375,774
1590,13.098226002876988,169.6521620871837,168,B,262,11283.3984375,774
1541,15.365779189093233,386.90246654776536,385,B,263,11326.46484375,775
1590,15.564024918887318,186.53298026477023,185,B,263,11326.46484375,775
770,16.30032491343408,210.9391214479792,209,B,264,11369.53125,776
1590,18.03572111993241,233.39652356155426,232,B,264,11369.53125,776
234,13.167622114386871,158.4634672110478,157,B,265,11412.59765625,777
1541,11.744007340854393,255.01133015530004,254,B,265,11412.59765625,777
1590,14.20581896137463,170.9574673116057,169,B,265,11412.59765625,777
207,54.91672972635374,671.9187442961971,670,B,266,11455.6640625,778
830,13.698811721031152,234.1409610629981,233,B,267,11498.73046875,779
1590,14.22308847141267,173.70737973565048,172,B,267,11498.73046875,779
1541,34.53702027535313,427.534744736,426,B,268,11541.796875,780
1541,38.76871337644747,504.44409076283483,503,B,269,11584.86328125,781
770,17.802184144006016,227.88506535876394,226,B,270,11627.9296875,782
1590,21.578626919329345,276.2271621327685,275,B,270,11627.9296875,782
1541,40.849636195941756,515.3172384073154,514,B,271,11670.99609375,783
1541,37.0697921309811,457.68759522320994,456,B,272,11714.0625,784
1541,27.340255320823374,351.5004301382905,350,B,273,11757.12890625,785
209,17.92229791170531,224.7441440488508,223,B,274,11800.1953125,786
1541,19.826286124112567,248.61999987853744,247,B,274,11800.1953125,786
770,21.119590847199234,264.3126973898002,263,B,275,11843.26171875,787
209,16.86951251149455,240.11401083124912,239,B,276,11886.328125,788
209,9.690055153675708,128.18735112501147,127,B,277,11929.39453125,789
417,10.520227721262732,139.16949939227524,138,B,277,11929.39453125,789
1101,10.528458383250634,139.27838079093627,138,B,277,11929.39453125,789
1501,9.576454685624913,126.68455853456177,125,B,277,11929.39453125,789
770,9.521470348251642,124.99464709060926,123,B,278,11972.4609375,790
1590,11.250783211163862,147.69648232225023,146,B,278,11972.4609375,790
417,13.000234617886301,168.7767297705567,167,B,279,12015.52734375,791
1501,13.541794903347407,175.80758549280486,174,B,279,12015.52734375,791
1590,13.13258446553325,170.49497371984285,169,B,279,12015.52734375,791
770,12.682823711507117,167.11675460822846,166,B,280,12058.59375,792
1501,10.453706999446663,133.64894756982548,132,B,281,12101.66015625,793
1541,9.882019164836628,126.34001137732001,125,B,281,12101.66015625,793
770,11.590753745955091,149.73916614827237,148,B,282,12144.7265625,794
207,12.564907085073798,162.13660226160067,161,B,283,12187.79296875,795
1501,10.305928876667071,132.98691983146483,131,B,283,12187.79296875,795
770,19.49621015631918,250.54731487549216,249,B,284,12230.859375,796
207,9.693082308654997,130.9542517507847,129,B,285,12273.92578125,797
770,14.96944466053101,201.35116932656297,200,B,286,12316.9921875,798
210,13.457891419198411,180.83275803233425,179,B,287,12360.05859375,799
417,9.482112741755863,120.85166053127048,119,B,288,12403.125,800
770,18.92045231542707,247.15456627588674,246,B,289,12446.19140625,801
211,9.8145940930409,117.63473237505349,116,B,290,12489.2578125,802
417,9.582312987671932,114.85068186753074,113,B,290,12489.2578125,802
831,10.274235464007619,123.14385370494232,122,B,290,12489.2578125,802
1590,21.357851005769383,277.4969074211638,276,B,291,12532.32421875,803
1590,24.623820181288803,310.4650698667556,309,B,292,12575.390625,804
770,17.104665840033483,222.3265294134854,221,B,293,12618.45703125,805
1542,17.95582007029209,220.80756472846338,219,B,294,12661.5234375,806
831,15.560523974842633,197.9020009939554,196,B,295,12704.58984375,807
1542,19.155960300518124,243.6295127697747,242,B,295,12704.58984375,807
831,16.156327943080758,210.12271133548848,209,B,296,12747.65625,808
1590,16.335703340283843,212.45559569757734,211,B,296,12747.65625,808
1542,18.44623881665261,232.6932777473332,231,B,297,12790.72265625,809
770,17.489563864376066,232.20538370981396,231,B,298,12833.7890625,810
1542,20.510509582183374,272.31386583147435,271,B,298,12833.7890625,810
1542,20.702776846733354,264.3741959176449,263,B,299,12876.85546875,811
1542,22.37288369376722,292.0107042292595,291,B,300,12919.921875,812
208,17.88715875237563,239.50792640512998,238,B,301,12962.98828125,813
1542,20.72284665057502,277.47760833349406,276,B,301,12962.98828125,813
1542,19.836601122522353,265.1751547458238,264,B,302,13006.0546875,814
1542,21.746943228913572,289.35926917018196,288,B,303,13049.12109375,815
770,16.06564382902789,204.75230162620477,203,B,304,13092.1875,816
1541,16.794891468757562,331.5252972453394,330,B,304,13092.1875,816
1541,17.396570414525165,408.5087887666993,407,B,305,13135.25390625,817
759,10.875753033758237,139.7334212030447,138,B,306,13178.3203125,818
1541,13.584722714522158,355.2846132649838,354,B,306,13178.3203125,818
830,16.02669031927207,224.93864465437076,223,B,307,13221.38671875,819
759,11.891891553018223,154.562271895779,153,B,308,13264.453125,820
770,12.743791197129518,165.6346520830696,164,B,308,13264.453125,820
1101,10.800693975587208,140.37966890928425,139,B,308,13264.453125,820
1542,11.175795797289435,145.25497318666197,144,B,308,13264.453125,820
770,12.584953963022283,164.1389557534594,163,B,309,13307.51953125,821
869,9.758542665367122,129.41197047753857,128,B,310,13350.5859375,822
1541,8.886558506592573,433.5980312052051,432,B,310,13350.5859375,822
207,6.291481927401051,1062.6622814982652,1061,B,311,13393.65234375,823
509,7.295870998104009,96.38366145346097,95,B,311,13393.65234375,823
1101,7.673606292434323,101.37381420386153,100,B,311,13393.65234375,823
1235,6.485715316673623,87.45510440378162,86,B,312,13436.71875,824
1590,7.923432421213205,106.84166291605051,105,B,312,13436.71875,824
1541,62.404092269470844,809.1806278587089,808,B,313,13479.78515625,825
1541,53.40867177400561,690.6469604835821,689,B,314,13522.8515625,826
1541,48.73328650794808,622.3050514325164,621,B,315,13565.91796875,827
1541,33.98760495844577,455.8914701980168,454,B,316,13608.984375,828
1541,20.44236288669183,271.1797599603443,270,B,317,13652.05078125,829
209,19.82183028837511,265.01467635267863,264,B,318,13695.1171875,830
770,12.781714093980698,160.63036305282375,159,B,319,13738.18359375,831
209,10.024126577021649,233.13469119941925,232,B,320,13781.25,832
770,9.135063275361071,121.56535131373116,120,B,320,13781.25,832
1450,8.336079761991945,110.93283475978775,109,B,320,13781.25,832
209,15.326331503044816,208.2164525457864,207,B,321,13824.31640625,833
770,27.269423881103968,371.9046280090879,370,B,322,13867.3828125,834
1541,9.357896584666669,127.5542241678099,126,B,323,13910.44921875,835
770,23.043426318765075,324.09642330533603,323,B,324,13953.515625,836
1450,11.328462787501156,152.44552691099372,151,B,325,13996.58203125,837
207,7.918406340872955,103.39287741636427,102,B,326,14039.6484375,838
770,9.303244044584083,121.47509608229588,120,B,326,14039.6484375,838
1049,8.099217298905362,105.7537773771156,104,B,326,14039.6484375,838
770,18.93426770089072,255.8463754242198,254,B,327,14082.71484375,839
770,14.137021878121876,176.708153372587,175,B,328,14125.78125,840
1450,13.554594560392358,169.428002243373,168,B,328,14125.78125,840
770,21.08119948664543,278.1078750477078,277,B,329,14168.84765625,841
208,7.879672845437225,106.95842682239602,105,B,330,14211.9140625,842
1235,7.127422277198125,96.74740170328867,95,B,330,14211.9140625,842
1450,8.835266387225923,119.9296229515025,118,B,330,14211.9140625,842
770,19.68096487039283,259.0485890286269,258,B,331,14254.98046875,843
211,10.36230356725978,133.29658188739586,132,B,332,14298.046875,844
1049,8.58240650316893,110.40068878652802,109,B,332,14298.046875,844
1450,8.826072187497594,113.53510794665434,112,B,332,14298.046875,844
1590,10.220445545455203,131.4717763026992,130,B,332,14298.046875,844
770,26.232415744200537,337.63984905279665,336,B,333,14341.11328125,845
1049,9.864329463097775,129.9497094810279,128,B,334,14384.1796875,846
1450,11.471879473024824,151.12708981364312,150,B,334,14384.1796875,846
770,14.43613234196679,189.74036148419438,188,B,335,14427.24609375,847
1501,14.642211906722807,192.44895476839704,191,B,335,14427.24609375,847
1590,16.460972160864355,216.35371124328034,215,B,335,14427.24609375,847
770,21.492728232844836,285.19784997388876,284,B,336,14470.3125,848
1501,17.979901042744046,233.4414087350778,232,B,337,14513.37890625,849
1590,16.62361111490712,215.83206646702223,214,B,337,14513.37890625,849
1590,28.91086712402886,384.479069693436,383,B,338,14556.4453125,850
1590,31.985227591045934,415.95169166468304,414,B,339,14599.51171875,851
1542,21.416816108300967,283.6470353061779,282,B,340,14642.578125,852
1590,25.396935559393658,336.3602433179571,335,B,340,14642.578125,852
1501,17.13813053403447,236.05731940385036,235,B,341,14685.64453125,853
1542,20.786369090918917,286.3074568137433,285,B,341,14685.64453125,853
770,28.05222450380043,371.3953816954126,370,B,342,14728.7109375,854
1542,19.535603286750487,252.38797987694826,251,B,343,14771.77734375,855
770,21.06583672222521,276.1455629860603,275,B,344,14814.84375,856
1542,17.37109861019984,227.71237946314517,226,B,344,14814.84375,856
770,16.392343067713632,216.45748213150412,215,B,345,14857.91015625,857
1501,13.878275249302469,183.2597392808827,182,B,345,14857.91015625,857
1542,14.047908047363723,185.4997051114894,184,B,345,14857.91015625,857
1100,11.549538004241988,150.69788378234193,149,B,346,14900.9765625,858
1501,13.396713848264906,174.79975613133766,173,B,346,14900.9765625,858
1542,13.877246177714106,181.0697216581316,180,B,346,14900.9765625,858
770,30.509758095589284,411.06566172589095,410,B,347,14944.04296875,859
1501,15.78829765938868,221.98555880419377,220,B,348,14987.109375,860
1541,16.284162958760916,352.2600917437303,351,B,348,14987.109375,860
770,24.700075905314307,332.53943805322746,331,B,349,15030.17578125,861
207,24.185845627868176,355.0253685143475,354,B,350,15073.2421875,862
770,20.067763761960553,270.2762293434559,269,B,351,15116.30859375,863
770,16.99353524346995,231.55716371293497,230,B,352,15159.375,864
1501,18.92345118789467,257.85456774880686,256,B,352,15159.375,864
770,21.7216074504655,312.8598192275521,311,B,353,15202.44140625,865
1501,19.498874205694424,256.7836950177745,255,B,354,15245.5078125,866
1541,60.07083294263165,862.2453580390395,861,B,355,15288.57421875,867
1541,64.99839988123178,911.8669713006458,910,B,356,15331.640625,868
1541,72.64455645892276,1004.2376274594021,1003,B,357,15374.70703125,869
1541,58.9771357624551,806.5995094336943,805,B,358,15417.7734375,870
1541,37.88150811823393,541.0710152063941,540,B,359,15460.83984375,871
1541,27.819020165229432,394.8004408405862,393,B,360,15503.90625,872
207,22.335752147644246,305.6109305150169,304,B,361,15546.97265625,873
770,25.56461919114538,349.79019321236586,348,B,361,15546.97265625,873
1590,21.44456506178039,299.11757178812985,298,B,362,15590.0390625,874
770,18.76649354577539,262.1501616423035,261,B,363,15633.10546875,875
1500,15.881184783841377,225.1843225704771,224,B,363,15633.10546875,875
770,15.377309099221506,212.34072061148476,211,B,364,15676.171875,876
831,13.84789181206467,191.22144891218687,190,B,364,15676.171875,876
770,24.09020843593778,338.53795851081617,337,B,365,15719.23828125,877
417,18.32747063111168,251.00121578491215,250,B,366,15762.3046875,878
1501,16.359619325747506,224.05079365236423,223,B,366,15762.3046875,878
1590,16.900017391343297,231.45173697959578,230,B,366,15762.3046875,878
770,28.454750824985652,379.1399808757094,378,B,367,15805.37109375,879
417,15.064742336643956,210.8775475493393,209,B,368,15848.4375,880
1500,15.449023668125655,246.0046994889836,245,B,368,15848.4375,880
417,17.75799103417946,246.3219520251387,245,B,369,15891.50390625,881
1501,19.718887513998173,273.521641882989,272,B,369,15891.50390625,881
770,17.443456718396817,243.1449226244367,242,B,370,15934.5703125,882
1501,18.395402841389096,253.84108429514848,252,B,371,15977.63671875,883
208,12.095087915498752,167.56356625343676,166,B,372,16020.703125,884
1500,11.257757421195635,217.1379289924671,216,B,372,16020.703125,884
1501,16.99347399863756,236.91194122863996,235,B,373,16063.76953125,885
1590,13.004079897362876,177.56104749609844,176,B,374,16106.8359375,886
417,20.042680505583142,278.6284864313379,277,B,375,16149.90234375,887
1501,17.311934993962268,240.66632420856808,239,B,375,16149.90234375,887
509,10.058069476516378,139.99031358328483,138,B,376,16192.96875,888
1049,10.01429686609128,139.38107724085594,138,B,376,16192.96875,888
1542,9.055221262012749,126.03246249142457,125,B,376,16192.96875,888
417,14.569638032340647,199.12975772691257,198,B,377,16236.03515625,889
1500,16.815720050518507,262.0917474943342,261,B,377,16236.03515625,889
417,12.71296762794104,174.0296172645477,173,B,378,16279.1015625,890
1501,21.72879413702062,299.74623048829454,298,B,379,16322.16796875,891
417,18.54989205701457,257.6062979335346,256,B,380,16365.234375,892
770,16.565150828038227,241.17462057127952,240,B,381,16408.30078125,893
1501,16.505726395026947,240.3094509611181,239,B,381,16408.30078125,893
1542,17.245592321788134,251.08127465367542,250,B,381,16408.30078125,893
1542,18.015084298722677,245.84142262852868,244,B,382,16451.3671875,894
1500,16.10258240021992,255.29962599515991,254,B,383,16494.43359375,895
1542,16.416847486397153,232.55756002830896,231,B,383,16494.43359375,895
1590,13.940121294976787,197.4727850486925,196,B,383,16494.43359375,895
1100,12.225764179709007,170.53064843934638,169,B,384,16537.5,896
1542,14.458713927992829,201.6768707048881,200,B,384,16537.5,896
1590,12.534847689828705,174.8418890806554,173,B,384,16537.5,896
1542,16.01717125992115,228.16171677216948,227,B,385,16580.56640625,897
1542,16.426559428905037,228.9972445287757,227,B,386,16623.6328125,898
1542,14.903824179630833,213.6095095135515,212,B,387,16666.69921875,899
417,13.846937278354394,201.00139315620447,200,B,388,16709.765625,900
1542,12.471584274459916,181.036843284479,180,B,388,16709.765625,900
1541,11.733773919733284,219.8148981306849,218,B,389,16752.83203125,901
1501,11.65307447487939,163.29617096900813,162,B,390,16795.8984375,902
1541,13.402116059028348,258.33130536330435,257,B,390,16795.8984375,902
1541,13.517107160301862,413.53204690362463,412,B,391,16838.96484375,903
207,28.146100163573564,400.51955393305974,399,B,392,16882.03125,904
207,9.733957824482715,405.33981762008216,404,B,393,16925.09765625,905
1541,9.182108483384027,266.7881380544571,265,B,393,16925.09765625,905
1500,11.956634515708107,170.27479793494354,169,B,394,16968.1640625,906
208,5.720625750137318,647.4338251843469,646,B,395,17011.23046875,907
1023,6.345100174353444,88.38882892495073,87,B,395,17011.23046875,907
1542,6.049586807911355,84.27225398149089,83,B,395,17011.23046875,907
208,52.776122045849135,754.9893152045792,753,B,396,17054.296875,908
208,12.033230526193769,780.0842927620556,779,B,397,17097.36328125,909
1500,13.665254467878444,191.90709950549038,190,B,397,17097.36328125,909
1541,56.8785583772495,808.0025211645162,807,B,398,17140.4296875,910
1541,65.13285126302803,934.7593886054682,933,B,399,17183.49609375,911
1541,65.16546686618362,924.9312384404766,923,B,400,17226.5625,912
1541,62.507081538596545,893.13193413551,892,B,401,17269.62890625,913
207,43.3574968171661,613.102108496496,612,B,402,17312.6953125,914
1541,48.838624945251574,690.6086865731662,689,B,402,17312.6953125,914
1541,29.941381876766826,432.8427046296622,431,B,403,17355.76171875,915
1541,21.21666128093827,301.77905774851365,300,B,404,17398.828125,916
207,20.533647646606923,579.7442304109593,578,B,405,17441.89453125,917
1590,24.893568035196257,345.5243214815148,344,B,405,17441.89453125,917
207,7.9651732072459005,447.4403237520191,446,B,406,17484.9609375,918
831,8.196532662164044,113.36192637039989,112,B,406,17484.9609375,918
1100,6.935812674281657,95.92557220326093,94,B,406,17484.9609375,918
1235,7.303861945470251,101.01586783201589,100,B,406,17484.9609375,918
1590,11.645940520704922,164.2234721157173,163,B,407,17528.02734375,919
1590,30.17407036882862,440.6639335894207,439,B,408,17571.09375,920
1590,36.81667635461628,515.7608897054506,514,B,409,17614.16015625,921
1590,28.213919990835258,406.44774448659564,405,B,410,17657.2265625,922
831,13.952163885879148,200.92701237584524,199,B,411,17700.29296875,923
1500,11.952299879312012,172.1266984400114,171,B,411,17700.29296875,923
210,16.001988025222786,266.52215059183584,265,B,412,17743.359375,924
208,18.372359858433263,265.8363417308697,264,B,413,17786.42578125,925
1590,16.186261372145083,234.20488944405386,233,B,413,17786.42578125,925
1590,13.531612475985032,202.3729076972354,201,B,414,17829.4921875,926
208,15.262601424557843,219.92291025287946,218,B,415,17872.55859375,927
211,15.471553909089586,218.94761897047275,217,B,416,17915.625,928
207,9.499859991911276,135.9487260106213,134,B,417,17958.69140625,929
145,9.075652626197176,139.48812247130144,138,B,418,18001.7578125,930
210,11.270279051883772,236.3372066379946,235,B,419,18044.82421875,931
770,10.113037107478505,144.93341399414905,143,B,419,18044.82421875,931
830,9.232084655524307,132.30818132949082,131,B,419,18044.82421875,931
208,9.22207097869278,246.30966445085738,245,B,420,18087.890625,932
770,11.38281309634116,168.30557694196705,167,B,420,18087.890625,932
417,11.70871025280962,170.79197211405744,169,B,421,18130.95703125,933
1023,9.807707183654745,143.0625248764398,142,B,421,18130.95703125,933
770,15.027962836442926,227.66451710910906,226,B,422,18174.0234375,934
1541,12.570236021842378,211.9310721635669,210,B,422,18174.0234375,934
208,11.661580729955137,185.56369858090085,184,B,423,18217.08984375,935
637,10.28181959801455,148.41942511220125,147,B,423,18217.08984375,935
208,11.371033138769505,158.81973353468786,157,B,424,18260.15625,936
770,12.955505643001688,188.36915314787535,187,B,425,18303.22265625,937
1542,10.445933715892052,151.88073257212722,150,B,425,18303.22265625,937
1542,13.939275185916497,207.29837606716265,206,B,426,18346.2890625,938
770,14.254180640969903,214.1148805924751,213,B,427,18389.35546875,939
1542,17.217568127246523,258.628513031623,257,B,427,18389.35546875,939
1542,14.523298055119971,212.7817033508834,211,B,428,18432.421875,940
1542,12.05252389500551,176.04565331400104,175,B,429,18475.48828125,941
1542,16.64764660796565,244.98511718534775,243,B,430,18518.5546875,942
208,16.11323614406498,345.18113789011096,344,B,431,18561.62109375,943
770,14.188693208374204,214.9615666457299,213,B,431,18561.62109375,943
417,18.56171963905432,274.50465503329497,273,B,432,18604.6875,944
770,15.5900457013079,223.15710741310068,222,B,433,18647.75390625,945
1542,12.986178919261455,185.88515899785034,184,B,433,18647.75390625,945
417,10.828727468455064,158.46403085477073,157,B,434,18690.8203125,946
1541,12.1686359052399,258.30933864244565,257,B,434,18690.8203125,946
210,9.972833855710144,201.99967021582665,200,B,435,18733.88671875,947
1541,11.041491090401065,353.70599542322145,352,B,435,18733.88671875,947
207,27.14291921862965,457.45180091211256,456,B,436,18776.953125,948
1590,13.38460005817953,198.53699496786717,197,B,437,18820.01953125,949
208,13.329479991867245,719.1044143856732,718,B,438,18863.0859375,950
770,14.95530345373113,217.43723508896954,216,B,438,18863.0859375,950
